cluster,pcis_rank,road_name,highway_type,lat_center,lon_center,violation_count,unique_vehicles,peak_ratio,dominant_hour,dominant_day,dominant_type,road_capacity_factor,violation_freq,speed_degradation,peak_hour_weight,PCIS,PCIS_score,severity_tier,spread_m
286,649,Mallathahalli Road,secondary,12.960417799999998,77.50523839,10,10,0.2,2,Saturday,['WRONG PARKING'],0.63,0.09347081359068925,0.2795,1.2,0.019751,2.64,LOW,47.88088912916277
685,650,MBT Road,tertiary,13.033702983333333,77.73391729999999,6,6,1.0,21,Sunday,"['PARKING ON FOOTPATH', 'NO PARKING']",0.55,0.03988843948787986,0.4484,2.0,0.019675,2.63,LOW,12.87114458905767
490,650,Kerekodi Main Road,primary,12.937588757142858,77.5327281,7,7,0.1428571428571428,23,Thursday,['WRONG PARKING'],0.85,0.055718449499766204,0.3636,1.1429,0.019681,2.63,LOW,43.23454362912165
873,652,Suranjan Das Road,tertiary,12.960524866666669,77.66594094444444,9,8,0.0,22,Sunday,['NO PARKING'],0.55,0.0821718892637361,0.4328,1.0,0.01956,2.62,LOW,16.329718617418763
359,652,East End A Main Road,primary,12.91896522,77.59704944,5,5,1.0,20,Saturday,['WRONG PARKING'],0.79,0.021614034068727125,0.5735,2.0,0.019585,2.62,LOW,11.065138430350462
255,654,Sahakar Nagar Road,residential,13.072183015151516,77.59194836060605,33,33,0.0606060606060606,4,Sunday,['WRONG PARKING'],0.35,0.227249214933153,0.2297,1.0606,0.019377,2.59,LOW,48.1609042532838
635,654,Shankara Nagar Main Road,primary,13.014190666666666,77.54406795,6,6,0.0,5,Saturday,['WRONG PARKING'],0.85,0.03988843948787986,0.5708,1.0,0.019353,2.59,LOW,12.805596996172213
832,656,2nd Main Road,primary,12.957644757142855,77.64384707142857,7,7,0.0,4,Tuesday,['NO PARKING'],0.85,0.055718449499766204,0.4067,1.0,0.019262,2.58,LOW,25.73006702074806
750,656,St Joseph Convent Road,tertiary,12.907499424521507,77.67577518836787,11,11,0.2727272727272727,0,Sunday,['WRONG PARKING'],0.55,0.10378592333246321,0.2653,1.2727,0.019274,2.58,LOW,39.138473508388174
777,656,Varthur Main Road,primary,12.921064683333334,77.73638693333334,6,6,0.5,22,Monday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.79,0.03988843948787986,0.4076,1.5,0.019266,2.58,LOW,20.32334533566364
782,656,Rose Garden Road,residential,12.901457568,77.593775056,25,17,0.16,22,Tuesday,['NO PARKING'],0.35,0.19544679371851464,0.2431,1.16,0.01929,2.58,LOW,39.10734670930413
607,656,1st Main Road,primary,12.9721501,77.6318388,5,5,0.6,7,Friday,['WRONG PARKING'],0.85,0.021614034068727125,0.6553,1.6,0.019263,2.58,LOW,10.0
818,661,Ambalipura Main Road,primary,12.923575283333331,77.67577461666667,6,6,0.5,6,Thursday,['WRONG PARKING'],0.85,0.03988843948787986,0.3764,1.5,0.019143,2.56,LOW,32.248754052644905
192,662,Dr Rajkumar Puniya Bhoomi Road,residential,13.002923583783785,77.52603593783783,37,37,0.2432432432432432,5,Tuesday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.35,0.24043490020735808,0.1824,1.2432,0.019082,2.55,LOW,74.15889886817926
512,663,Amrutha College Road,secondary,12.909450844444445,77.6762505111111,9,9,0.3333333333333333,1,Sunday,['WRONG PARKING'],0.63,0.0821718892637361,0.2752,1.3333,0.018995,2.54,LOW,49.41010197130021
914,664,Hesaraghatta Main Road,primary,13.056760433333332,77.5072398,6,6,0.5,20,Monday,['NO PARKING'],0.85,0.03988843948787986,0.3717,1.5,0.018904,2.53,LOW,34.522863512220084
302,664,Sri Dinne Anjaneya Swamy Temple Road,secondary,12.901601814285714,77.66051617142857,7,7,0.2857142857142857,8,Monday,['WRONG PARKING'],0.7,0.055718449499766204,0.3776,1.2857,0.018935,2.53,LOW,21.26971652540068
567,666,RT Nagar Main Road,primary,13.010325814285713,77.59107147142858,7,7,0.1428571428571428,0,Monday,"['WRONG PARKING', 'DEFECTIVE NUMBER PLATE']",0.75,0.055718449499766204,0.3925,1.1429,0.018746,2.51,LOW,21.84124367101322
887,667,3rd Cross Road,secondary,13.015223983333334,77.52968376666666,6,6,1.0,7,Tuesday,['WRONG PARKING'],0.7,0.03988843948787986,0.3348,2.0,0.018697,2.5,LOW,26.27275982112613
48,668,Residency Road,residential,12.973462336363635,77.60955446666667,33,32,0.2121212121212121,3,Monday,['NO PARKING'],0.35,0.227249214933153,0.192,1.2121,0.01851,2.48,LOW,63.30060343353615
877,669,30th Cross Road,secondary,12.917937233333332,77.57159666666666,6,6,0.0,23,Saturday,['WRONG PARKING'],0.7,0.03988843948787986,0.6584,1.0,0.018384,2.46,LOW,10.0
231,670,Dr APJ Abdul Kalam Marg,residential,12.97992162195122,77.65236418292683,41,38,0.073170731707317,23,Wednesday,['NO PARKING'],0.35,0.252299691848049,0.1929,1.0732,0.018281,2.45,LOW,69.94855332157003
742,670,M Palya Nal Road,tertiary,12.952396363636364,77.65245740909091,11,11,0.0,23,Tuesday,['WRONG PARKING'],0.55,0.10378592333246321,0.3202,1.0,0.018278,2.45,LOW,26.31084150301786
676,672,Hesaraghatta Main Road,primary,13.072505183333334,77.50326021666667,6,6,0.0,0,Saturday,['NO PARKING'],0.85,0.03988843948787986,0.5373,1.0,0.018217,2.44,LOW,13.848556505776909
487,673,3rd Cross Road,secondary,12.97407214,77.52985836,5,5,1.0,21,Monday,['WRONG PARKING'],0.7,0.021614034068727125,0.5953,2.0,0.018014,2.41,LOW,10.0
583,673,Private Bus Yeshwanthpur Pick up Point,tertiary,13.021464685714289,77.55177918571428,7,7,0.7142857142857143,9,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.43,0.055718449499766204,0.4382,1.7143,0.017998,2.41,LOW,12.877127266246928
129,673,Deena Seva Sangh Road,residential,12.98809678,77.57246687428572,35,32,0.0285714285714285,2,Thursday,['NO PARKING'],0.35,0.23402528642889625,0.2141,1.0286,0.018038,2.41,LOW,54.57012657834844
453,676,Magadi Road,residential,12.95221705,77.52055331428572,14,13,0.6428571428571429,19,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.42,0.13023936309643305,0.1997,1.6429,0.017947,2.4,LOW,52.723760310069146
469,676,Unknown,residential,12.9729909,77.6031347,8,8,0.0,1,Thursday,['WRONG PARKING'],0.39,0.06968150790142413,0.6605,1.0,0.01795,2.4,LOW,10.0
904,678,Taralabalu Road,residential,13.01674016,77.58895116000001,15,15,1.0,21,Thursday,['WRONG PARKING'],0.35,0.1378903387635023,0.1849,2.0,0.017847,2.39,LOW,45.88824781650257
560,679,Sri Annapoorneshwari Temple Road,residential,12.97984667777778,77.51062822222222,9,9,0.2222222222222222,0,Saturday,"['WRONG PARKING', 'PARKING IN A MAIN ROAD']",0.55,0.0821718892637361,0.3206,1.2222,0.017709,2.37,LOW,23.75415596731078
118,679,1st Cross Road,secondary,12.9749358375,77.5627366875,8,7,0.125,22,Wednesday,['WRONG PARKING'],0.7,0.06968150790142413,0.3224,1.125,0.017691,2.37,LOW,34.48364788420046
334,679,Commissariat Road,residential,12.97323115882353,77.61098973529411,17,17,0.1764705882352941,1,Monday,['NO PARKING'],0.35,0.15185339716516016,0.283,1.1765,0.017696,2.37,LOW,27.37705584169195
345,682,Sri Sankasta Hara Ganapati Temple Road,residential,12.964269833333333,77.54245708666667,15,15,0.1333333333333333,5,Wednesday,['NO PARKING'],0.42,0.1378903387635023,0.2687,1.1333,0.017636,2.36,LOW,30.65066450095592
789,683,13th Cross Road,secondary,13.0079706875,77.57982497500001,8,8,0.125,5,Thursday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.7,0.06968150790142413,0.3201,1.125,0.017565,2.35,LOW,35.44936110739249
317,683,Shivaji Road,residential,12.989280852,77.602164448,25,23,0.56,21,Wednesday,['NO PARKING'],0.35,0.19544679371851464,0.1646,1.56,0.017565,2.35,LOW,80.0860125777274
788,685,Unnamed Road,tertiary,13.184285833333334,77.69017123333333,6,6,0.3333333333333333,23,Wednesday,['WRONG PARKING'],0.55,0.03988843948787986,0.5984,1.3333,0.017504,2.34,LOW,10.0
596,686,13th Cross Road,secondary,13.008907585714285,77.58039904285715,7,7,0.1428571428571428,0,Thursday,['NO PARKING'],0.7,0.055718449499766204,0.39,1.1429,0.017385,2.33,LOW,20.03668815248496
407,686,Kemp Road,residential,12.99465776111111,77.60769450000001,18,18,0.4444444444444444,8,Sunday,['NO PARKING'],0.35,0.15826301094362202,0.2179,1.4444,0.017434,2.33,LOW,38.1599190233372
851,688,1st A Cross Road,secondary,12.823023614285717,77.68561841428571,7,7,0.0,2,Friday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.7,0.055718449499766204,0.4434,1.0,0.017294,2.32,LOW,16.437277201834835
707,689,Ramesh Nagar Main Road,primary,12.95500458,77.68007284000001,5,5,0.8,8,Thursday,['WRONG PARKING'],0.73,0.021614034068727125,0.6073,1.8,0.017248,2.31,LOW,10.0
941,689,ANK MD 52,tertiary,12.8406317,77.64410266666667,6,5,1.0,20,Thursday,['NO PARKING'],0.55,0.03988843948787986,0.3925,2.0,0.017222,2.31,LOW,14.809298139575828
161,691,Doctor TCM Royan Road,tertiary,12.9687542,77.56805527,10,10,0.2,6,Friday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.55,0.09347081359068925,0.2786,1.2,0.017187,2.3,LOW,32.80605038654553
280,692,Hosur Road,primary,12.889453766666668,77.63892824999999,6,6,0.3333333333333333,0,Friday,['WRONG PARKING'],0.85,0.03988843948787986,0.3791,1.3333,0.017138,2.29,LOW,31.11610272606417
71,693,Kengeri Magadi Road,residential,12.911275856301671,77.48028518163262,22,22,0.0909090909090909,0,Sunday,['NO PARKING'],0.35,0.18091241383932422,0.2469,1.0909,0.017055,2.28,LOW,36.01787399285737
761,693,Palmgrove Road,residential,12.9621128,77.61479802307692,13,12,0.9230769230769232,8,Monday,"['NO PARKING', 'WRONG PARKING', 'DOUBLE PARKING', 'PARKING IN A MAIN ROAD']",0.35,0.12206032875161596,0.2077,1.9231,0.017064,2.28,LOW,34.78934178282772
769,693,Whitefield Main Road,primary,12.9826559,77.75217503333333,6,6,0.0,2,Wednesday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.85,0.03988843948787986,0.5028,1.0,0.017048,2.28,LOW,15.242007617460576
945,696,Bannerghatta Main Road,primary,12.92198252,77.60011236,5,5,1.0,20,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.85,0.021614034068727125,0.4608,2.0,0.016932,2.27,LOW,16.15279040458025
475,696,100 Feet Road,residential,12.981222975,77.640647745,20,20,0.6,7,Sunday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.35,0.17012780258431293,0.1782,1.6,0.016977,2.27,LOW,57.44796567577206
921,698,Police Station Road,residential,12.942230933333336,77.57198856666666,6,6,0.5,7,Saturday,['WRONG PARKING'],0.49,0.03988843948787986,0.5744,1.5,0.01684,2.25,LOW,10.0
650,699,Chikka Banahalli Road,tertiary,13.01408822,77.76103143,10,8,0.0,22,Friday,['WRONG PARKING'],0.55,0.09347081359068925,0.3254,1.0,0.016728,2.24,LOW,24.46520067433961
871,699,Vidyaranyapura Main Road,primary,13.0771618,77.55846050000001,6,6,0.3333333333333333,21,Friday,['WRONG PARKING'],0.85,0.03988843948787986,0.3705,1.3333,0.016749,2.24,LOW,35.22040949573664
633,701,Thanisandra Main Road,primary,13.084699183333331,77.63469796666668,6,6,0.3333333333333333,6,Sunday,['NO PARKING'],0.85,0.03988843948787986,0.3675,1.3333,0.016613,2.22,LOW,37.06957109005362
905,701,16th Main Road,primary,13.084325,77.582925,6,5,0.0,2,Sunday,"['WRONG PARKING', 'PARKING ON FOOTPATH']",0.65,0.03988843948787986,0.6384,1.0,0.016552,2.22,LOW,10.0
330,703,KIADB Road,residential,13.041938557692308,77.51450663076923,26,25,0.1538461538461538,6,Thursday,['NO PARKING'],0.35,0.19992087099785716,0.2045,1.1538,0.01651,2.21,LOW,50.4123314152345
463,704,3rd Main Road,primary,12.958934166666666,77.57141589999999,6,5,0.5,20,Sunday,['NO PARKING'],0.79,0.03988843948787986,0.3463,1.5,0.016369,2.19,LOW,35.35476378649118
30,704,Kodichikkanahalli Main Road,primary,12.903271016666666,77.62508793333333,6,6,0.3333333333333333,7,Thursday,['WRONG PARKING'],0.82,0.03988843948787986,0.375,1.3333,0.016354,2.19,LOW,28.35978975039673
647,706,Jalahalli Main Road,primary,13.04533976,77.5480779,5,5,0.8,7,Monday,"['WRONG PARKING', 'NO PARKING']",0.82,0.021614034068727125,0.5105,1.8,0.016286,2.18,LOW,13.143697435321071
623,706,30th Cross Road,secondary,12.92260711478657,77.56070301331634,8,8,0.0,22,Thursday,['WRONG PARKING'],0.7,0.06968150790142413,0.3337,1.0,0.016277,2.18,LOW,30.644201979970784
609,708,Dr Ambedkar Road,residential,12.979535536,77.59126332,25,22,0.0,5,Monday,['NO PARKING'],0.35,0.19544679371851464,0.2374,1.0,0.01624,2.17,LOW,40.23046005501481
582,708,Model Road,residential,12.956444233333334,77.58116675333333,15,15,0.0666666666666666,1,Sunday,['WRONG PARKING'],0.35,0.1378903387635023,0.3142,1.0667,0.016175,2.17,LOW,23.302681736095824
511,708,2nd Main Road,primary,12.887812425391177,77.65015631215165,7,7,0.0,6,Sunday,['WRONG PARKING'],0.79,0.055718449499766204,0.3679,1.0,0.016194,2.17,LOW,29.16837179456809
820,711,45th Cross Road,secondary,12.91768575,77.57542108333332,6,6,0.8333333333333334,21,Friday,['NO PARKING'],0.7,0.03988843948787986,0.3159,1.8333,0.016171,2.16,LOW,32.46177202148474
113,711,Chord Road,residential,12.973495866666669,77.54161035555556,9,9,0.0,0,Friday,['NO PARKING'],0.42,0.0821718892637361,0.4679,1.0,0.016148,2.16,LOW,13.75508590671528
131,713,Dharmaraja Koil Street,residential,12.985376531578948,77.6070135368421,19,19,0.0,5,Tuesday,['WRONG PARKING'],0.35,0.16434377852747215,0.2785,1.0,0.016019,2.14,LOW,29.41428751170414
937,714,16th Cross Road,secondary,13.006589116666667,77.56583911666667,6,6,0.0,1,Saturday,['WRONG PARKING'],0.7,0.03988843948787986,0.5667,1.0,0.015823,2.12,LOW,11.488668017852136
950,714,Binny Mill Main Road,primary,12.973164516666666,77.5663446,6,6,0.0,4,Wednesday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.85,0.03988843948787986,0.4664,1.0,0.015813,2.12,LOW,17.302568653458543
238,714,Pramukh Swami Maharaj Road,residential,12.976535571428572,77.54868731428571,14,14,0.1428571428571428,4,Sunday,['NO PARKING'],0.47,0.13023936309643305,0.2266,1.1429,0.015853,2.12,LOW,47.79248908460083
603,717,32nd Cross Road,secondary,12.92694054,77.59698404000001,5,4,0.8,19,Saturday,['NO PARKING'],0.73,0.021614034068727125,0.5541,1.8,0.015737,2.11,LOW,10.96880860158762
405,718,RV Road,residential,12.93863382826229,77.58001265730924,24,21,0.375,21,Tuesday,['NO PARKING'],0.35,0.190797218291442,0.1707,1.375,0.015674,2.1,LOW,70.25850258456308
590,718,Konanakunte Main Road,primary,12.878146766666667,77.54509243333332,6,6,0.1666666666666666,4,Wednesday,['NO PARKING'],0.85,0.03988843948787986,0.3959,1.1667,0.015661,2.1,LOW,26.008961709876377
828,720,9th Main Road,primary,12.927290666666666,77.58349349999999,6,6,0.0,2,Saturday,['NO PARKING'],0.85,0.03988843948787986,0.4605,1.0,0.015613,2.09,LOW,17.723494356686345
687,720,G Narayana Kumar Road,tertiary,12.975518890393792,77.5540347273233,8,8,0.0,0,Friday,['NO PARKING'],0.55,0.06968150790142413,0.4075,1.0,0.015617,2.09,LOW,16.40193425547663
122,722,Old Madras Road,primary,12.98567318,77.64437422,5,5,0.8,21,Wednesday,"['WRONG PARKING', 'DEFECTIVE NUMBER PLATE']",0.85,0.021614034068727125,0.4681,1.8,0.01548,2.07,LOW,15.689507023068328
770,723,4th Main Road,secondary,13.006107414285712,77.5809141,7,7,0.0,1,Monday,['NO PARKING'],0.76,0.055718449499766204,0.3632,1.0,0.01538,2.06,LOW,27.310764032555173
151,724,Kodichikkanahalli Main Road,primary,12.903583816666668,77.62629105,6,5,0.1666666666666666,5,Thursday,['NO PARKING'],0.82,0.03988843948787986,0.4016,1.1667,0.015325,2.05,LOW,22.67966077753247
639,725,MEC Road,tertiary,13.017715588888889,77.5478947,9,9,0.2222222222222222,0,Wednesday,['WRONG PARKING'],0.55,0.0821718892637361,0.2754,1.2222,0.015212,2.04,LOW,32.019016615755795
667,725,Kanteerava Studio Road,residential,13.020269644117649,77.5376357,34,31,0.0294117647058823,2,Monday,['WRONG PARKING'],0.35,0.23068565777932185,0.1829,1.0294,0.015202,2.04,LOW,70.69702245430062
911,727,Sri Lakshmi Venkateshwara Swamy Temple Road,tertiary,12.90161368,77.63884679,10,10,0.0,0,Tuesday,['WRONG PARKING'],0.55,0.09347081359068925,0.2948,1.0,0.015155,2.03,LOW,29.04787843385749
731,728,Seppings Road,residential,12.989470715625,77.609029653125,32,31,0.1875,6,Friday,['NO PARKING'],0.35,0.2237101766871223,0.16,1.1875,0.014877,1.99,LOW,100.4228560977656
285,728,VP Deenadayalu Naidu Road,residential,13.004709996551725,77.59422494827585,29,25,0.0344827586206896,22,Wednesday,['WRONG PARKING'],0.35,0.21241125236016914,0.1935,1.0345,0.014882,1.99,LOW,58.44713451870628
411,728,Bannerghatta Main Road,primary,12.9114188,77.60010770000001,6,6,0.1666666666666666,4,Wednesday,['NO PARKING'],0.82,0.03988843948787986,0.3887,1.1667,0.014833,1.99,LOW,24.959234010303145
757,731,1st I Main Road,primary,12.99742254,77.55373072,5,5,1.0,20,Sunday,['NO PARKING'],0.87,0.021614034068727125,0.3928,2.0,0.014773,1.98,LOW,26.532763979817062
817,732,HAL Airport Road,tertiary,12.9557253,77.72101057142858,7,7,0.4285714285714285,20,Wednesday,['WRONG PARKING'],0.61,0.055718449499766204,0.3018,1.4286,0.014654,1.96,LOW,27.62412520278615
868,733,Chord Road,residential,12.952502025,77.5368665,8,8,0.5,5,Sunday,['NO PARKING'],0.55,0.06968150790142413,0.2532,1.5,0.014556,1.95,LOW,38.99805680612902
230,733,Castle Street,residential,12.967619585714283,77.60791434285714,7,7,0.2857142857142857,5,Friday,['NO PARKING'],0.35,0.055718449499766204,0.5814,1.2857,0.014577,1.95,LOW,10.0
505,735,Unnamed Road,tertiary,13.184080855555557,77.6888554111111,9,9,0.0,23,Tuesday,['WRONG PARKING'],0.55,0.0821718892637361,0.3199,1.0,0.014458,1.94,LOW,23.83357376596448
819,736,MS Ramaiah Road,residential,13.030466727272728,77.56032729090909,11,11,1.0,7,Tuesday,['WRONG PARKING'],0.35,0.10378592333246321,0.1979,2.0,0.014377,1.92,LOW,34.617250773984416
199,736,Tank Road,residential,12.9878794,77.61802573076923,13,13,0.0769230769230769,3,Thursday,['NO PARKING'],0.49,0.12206032875161596,0.2229,1.0769,0.014357,1.92,LOW,55.242220525183136
944,738,Srinivagilu Main Road,primary,12.93945712,77.6256486,5,5,1.0,21,Wednesday,['NO PARKING'],0.85,0.021614034068727125,0.3857,2.0,0.014172,1.9,LOW,26.280764221425468
100,738,Dr Rajkumar Puniya Bhoomi Road,residential,12.906453123076924,77.57373593461539,26,26,0.0769230769230769,0,Sunday,['NO PARKING'],0.35,0.19992087099785716,0.1886,1.0769,0.014212,1.9,LOW,58.079681854812655
498,740,Unknown,tertiary,13.054032075,77.76190375,8,8,0.25,5,Monday,['WRONG PARKING'],0.55,0.06968150790142413,0.2949,1.25,0.014127,1.89,LOW,25.954117257497884
663,741,Ittamadu Road,secondary,12.91935531702327,77.54212061391003,6,6,0.5,8,Thursday,['WRONG PARKING'],0.59,0.03988843948787986,0.3942,1.5,0.013916,1.86,LOW,15.467022273362153
870,741,4th Main Road,primary,13.00229656,77.56824476,5,3,1.0,20,Saturday,['WRONG PARKING'],0.85,0.021614034068727125,0.3789,2.0,0.013922,1.86,LOW,28.484551084807908
778,741,Kempegowda Road,secondary,13.031664171428572,77.62281705714284,7,7,0.0,1,Thursday,['NO PARKING'],0.7,0.055718449499766204,0.3567,1.0,0.013912,1.86,LOW,23.987973679821057
275,741,Hosa Road,primary,12.870481157142857,77.65390909999999,7,7,0.5714285714285714,5,Saturday,['NO PARKING'],0.59,0.055718449499766204,0.2694,1.5714,0.013917,1.86,LOW,36.360766078628544
720,745,Hosur Road,primary,12.8272361,77.68206036,5,5,0.4,22,Wednesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING', 'NO PARKING']",0.85,0.021614034068727125,0.5373,1.4,0.01382,1.85,LOW,12.640718305696602
489,745,5th Main Road,primary,13.001433316666663,77.59460971666667,6,6,0.0,1,Thursday,['WRONG PARKING'],0.85,0.03988843948787986,0.4078,1.0,0.013827,1.85,LOW,23.62648267626358
591,747,Old Airport Road,primary,12.959341733333332,77.65389346666667,6,6,0.0,1,Wednesday,['WRONG PARKING'],0.85,0.03988843948787986,0.4055,1.0,0.013749,1.84,LOW,24.02904898853496
786,747,12th Main Road,primary,12.983242966666666,77.55406101666667,6,6,0.3333333333333333,5,Monday,['NO PARKING'],0.75,0.03988843948787986,0.3455,1.3333,0.013781,1.84,LOW,28.848645953276858
675,749,Padmabhushan Dr RK Kantan Road,residential,12.982210457142855,77.57461216428571,14,14,0.0714285714285714,4,Sunday,['WRONG PARKING'],0.35,0.13023936309643305,0.2782,1.0714,0.013587,1.82,LOW,25.27552676650821
785,749,ITPL Main Road,primary,12.982892466666668,77.70820133333334,6,6,0.0,23,Saturday,['WRONG PARKING'],0.85,0.03988843948787986,0.4018,1.0,0.013623,1.82,LOW,24.74877798971277
543,751,Vidhan Vidhi Road,residential,12.982429907407406,77.59534998518518,27,27,0.074074074074074,0,Wednesday,['NO PARKING'],0.35,0.204232218015352,0.1762,1.0741,0.013528,1.81,LOW,68.59776564977982
924,752,ITPL Main Road,primary,12.96795395,77.71352019999999,6,6,0.0,2,Monday,['WRONG PARKING'],0.85,0.03988843948787986,0.3961,1.0,0.01343,1.8,LOW,25.97422745426604
878,753,Mahatma Gandhi Road,residential,12.973849536363636,77.61245262727272,11,11,0.0,23,Wednesday,['NO PARKING'],0.35,0.10378592333246321,0.3691,1.0,0.013408,1.79,LOW,17.400727185735345
706,754,Bagaluru Main Road,primary,13.1218246,77.6120753,5,5,0.8,20,Monday,['WRONG PARKING'],0.85,0.021614034068727125,0.4025,1.8,0.01331,1.78,LOW,22.45451261584959
925,755,Chikka Banavara RS Road,tertiary,13.051284,77.5255753,6,6,0.0,22,Monday,['NO PARKING'],0.55,0.03988843948787986,0.5984,1.0,0.013128,1.76,LOW,10.0
865,755,MN Krishnarao Road,tertiary,12.98377321094536,77.69188587,6,6,0.0,0,Sunday,['WRONG PARKING'],0.55,0.03988843948787986,0.5984,1.0,0.013128,1.76,LOW,10.0
341,757,Dharmaraja Koil Street,residential,12.9900275,77.60381514444445,9,8,0.1111111111111111,6,Sunday,['NO PARKING'],0.39,0.0821718892637361,0.3676,1.1111,0.013089,1.75,LOW,16.375763931648123
708,757,CV Raman Road,tertiary,13.016685999999998,77.557056,10,10,0.0,1,Saturday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.55,0.09347081359068925,0.2536,1.0,0.013037,1.75,LOW,43.3071190767917
696,757,5th Main Road,primary,13.018821033333332,77.63946236666668,6,6,0.0,0,Saturday,['NO PARKING'],0.85,0.03988843948787986,0.386,1.0,0.013087,1.75,LOW,28.67453212525413
842,757,G Narayana Kumar Road,residential,12.980040177777775,77.53826148888889,9,9,0.4444444444444444,5,Tuesday,['NO PARKING'],0.43,0.0821718892637361,0.2568,1.4444,0.013106,1.75,LOW,25.865520734130254
879,761,Hall Road,tertiary,13.004937488888888,77.6151018111111,9,9,0.0,5,Saturday,['WRONG PARKING'],0.55,0.0821718892637361,0.2884,1.0,0.013034,1.74,LOW,28.801416264159823
480,762,Hanumantappa Road,residential,13.006523314285715,77.6354065,7,7,0.1428571428571428,0,Wednesday,['WRONG PARKING'],0.35,0.055718449499766204,0.5814,1.1429,0.012958,1.73,LOW,10.0
491,762,Hosahalli Gollarahatti Magadi Road,primary,12.98758725,77.47510296666667,6,6,0.3333333333333333,23,Thursday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.73,0.03988843948787986,0.3332,1.3333,0.012936,1.73,LOW,30.321269578984392
258,764,Tannery Road,residential,13.008001329411764,77.6129412647059,17,17,0.4117647058823529,3,Friday,['NO PARKING'],0.35,0.15185339716516016,0.168,1.4118,0.012606,1.69,LOW,61.899112641455936
936,765,3rd A Cross Road,secondary,13.0990113,77.5852506,6,6,0.1666666666666666,6,Saturday,['NO PARKING'],0.7,0.03988843948787986,0.3858,1.1667,0.012568,1.68,LOW,18.907801384075
781,766,Shampura Main Road,primary,13.0209904,77.61277218000001,5,5,0.6,21,Saturday,['NO PARKING'],0.85,0.021614034068727125,0.4256,1.6,0.012511,1.67,LOW,19.192351633949485
713,767,7th Mile Road,primary,12.936389475,77.5160439,8,8,0.0,5,Wednesday,['NO PARKING'],0.63,0.06968150790142413,0.2777,1.0,0.012191,1.63,LOW,44.34435522154871
801,768,Hosur Road,primary,12.935677559999998,77.61156344,5,5,0.0,6,Monday,['NO PARKING'],0.85,0.021614034068727125,0.6553,1.0,0.012039,1.61,LOW,10.0
875,768,11th Main Road,primary,13.0006597,77.563989,5,5,0.0,1,Sunday,['NO PARKING'],0.85,0.021614034068727125,0.6553,1.0,0.012039,1.61,LOW,10.0
940,768,11th Main Road,primary,13.03542076,77.62409918,5,5,0.0,5,Saturday,['NO PARKING'],0.85,0.021614034068727125,0.6553,1.0,0.012039,1.61,LOW,10.0
931,768,1st Main Road,primary,13.059044,77.58505699999999,5,5,0.0,6,Sunday,['NO PARKING'],0.85,0.021614034068727125,0.6553,1.0,0.012039,1.61,LOW,10.0
169,772,MN Krishnarao Road,tertiary,12.98052843362294,77.69379363142856,7,7,0.1428571428571428,0,Sunday,['WRONG PARKING'],0.55,0.055718449499766204,0.3405,1.1429,0.011926,1.6,LOW,19.138007920007105
507,772,Kasturba Road,residential,12.97099122857143,77.59286895000001,14,12,0.3571428571428571,21,Friday,['NO PARKING'],0.39,0.13023936309643305,0.1733,1.3571,0.011946,1.6,LOW,71.3044246130649
849,774,17th Main Road,primary,12.932688283333334,77.61334798333333,6,6,0.0,0,Thursday,['WRONG PARKING'],0.82,0.03988843948787986,0.3629,1.0,0.01187,1.59,LOW,32.903821073743764
866,774,Pusa Thippasandra Main Road,primary,12.97250042,77.65107944,5,5,0.4,22,Sunday,['NO PARKING'],0.85,0.021614034068727125,0.4607,1.4,0.01185,1.59,LOW,16.16604967950607
533,776,5th Main Road,primary,12.987009783333331,77.5679532,6,6,0.0,3,Sunday,['NO PARKING'],0.79,0.03988843948787986,0.3734,1.0,0.011767,1.58,LOW,25.663662255788665
499,776,1st Cross Road,secondary,12.977316316666666,77.56063569999999,6,6,0.0,4,Thursday,['WRONG PARKING'],0.7,0.03988843948787986,0.4229,1.0,0.011808,1.58,LOW,16.2756062876619
479,778,Yelahanka Road,residential,13.09784158125,77.5663054375,16,16,0.0625,23,Monday,['NO PARKING'],0.35,0.14507732566941692,0.2163,1.0625,0.01167,1.56,LOW,36.36507027897056
577,779,4th D Cross Road,secondary,13.00797988,77.65873762,5,5,0.2,23,Thursday,['NO PARKING'],0.76,0.021614034068727125,0.5879,1.2,0.011589,1.55,LOW,10.539477179846376
